evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected,group,az
20200706_2254,-5.69,110.55,535.0,1P.GRAF.,-49.77,-74.922,124.336,1550.166,1565.419,1569.969,78.0,0.954,0.165,0.075,0.075,0.087,0.085,0.1,1.3,0.418,0.308,0.4,0.851,0.851,0.8,0.851,0.851,0.7,0.855,0.851,0.6,0.865,0.851,0.6,0.866,0.851,0,-1.0,175.732
20200706_2254,-5.69,110.55,535.0,1P.OHRS.,-48.708,-73.981,125.458,1557.295,1573.339,1578.134,79.0,0.683,-0.013,0.062,0.055,0.033,0.04,0.8,4.6,0.705,-0.456,1.0,0.805,0.805,1.0,0.859,0.805,1.0,0.857,0.805,0.9,0.852,0.805,0.9,0.853,0.805,0,-1.0,176.34
20200706_2254,-5.69,110.55,535.0,BK.MNDO.00,39.314,-123.745,120.805,1527.449,1540.363,1544.195,80.0,3.772,0.378,0.39,0.392,0.399,0.396,0.8,-4.9,0.384,-0.622,4.7,0.497,0.497,4.7,0.49,0.497,4.5,0.524,0.497,4.6,0.515,0.497,4.6,0.518,0.497,0,-1.0,47.013
20200706_2254,-5.69,110.55,535.0,C1.BO02.,-34.792,-70.781,139.498,1643.105,1670.839,1679.486,81.0,1.777,0.216,0.359,0.357,0.298,0.313,2.1,2.9,0.751,0.622,2.5,0.308,0.308,-1.3,0.832,0.308,-1.3,0.828,0.308,-1.7,0.786,0.308,-1.6,0.794,0.308,0,-1.0,178.329
20200706_2254,-5.69,110.55,535.0,BK.BRK.00,37.874,-122.261,122.388,1537.68,1551.615,1555.759,82.0,5.403,0.597,0.516,0.511,0.513,0.516,0.0,0.3,0.849,0.932,0.2,0.765,0.765,0.3,0.777,0.765,0.1,0.758,0.765,0.3,0.767,0.765,0.3,0.763,0.765,1,1.0,48.128
20200706_2254,-5.69,110.55,535.0,CN.FRB.,63.747,-68.545,121.939,1534.789,1548.43,1552.484,83.0,4.299,0.567,0.568,0.579,0.591,0.585,-0.1,0.2,0.747,0.817,-0.5,0.615,0.615,-0.1,0.675,0.615,-0.1,0.669,0.615,-0.1,0.656,0.615,-0.1,0.656,0.615,1,-1.0,-0.472
20200706_2254,-5.69,110.55,535.0,LD.WADE.,38.679,-75.25,146.594,1684.032,1718.905,1730.039,84.0,3.49,0.116,0.12,0.119,0.113,0.116,-0.1,0.1,0.838,0.901,-0.6,0.597,0.597,-0.6,0.614,0.597,-0.7,0.607,0.597,-1.1,0.589,0.597,-1.0,0.592,0.597,0,-1.0,8.168
20200706_2254,-5.69,110.55,535.0,CI.DSC.,35.143,-116.104,127.995,1573.269,1591.189,1596.569,85.0,4.32,0.604,0.629,0.616,0.617,0.622,-0.2,0.1,0.908,0.896,-0.4,0.747,0.747,0.1,0.768,0.747,-0.3,0.78,0.747,-0.1,0.783,0.747,-0.1,0.777,0.747,1,1.0,48.95
20200706_2254,-5.69,110.55,535.0,C1.AP02.,-18.854,-69.143,155.454,1732.835,1777.638,1792.431,86.0,2.081,0.201,0.117,0.119,0.11,0.105,-1.2,-1.6,0.732,0.716,-2.2,0.843,0.843,-1.9,0.71,0.843,-2.0,0.717,0.843,-2.6,0.798,0.843,-2.6,0.79,0.843,0,-1.0,-179.313
20200706_2254,-5.69,110.55,535.0,C1.CO02.,-31.204,-71.0,143.077,1663.956,1695.186,1705.04,87.0,1.833,0.363,0.321,0.327,0.338,0.334,2.8,-4.1,0.701,-0.706,-0.2,0.655,0.655,0.2,0.627,0.655,0.1,0.626,0.655,-0.2,0.628,0.655,-0.2,0.624,0.655,0,-1.0,177.812
20200706_2254,-5.69,110.55,535.0,1P.EHEL.,-49.669,-72.886,124.561,1551.597,1567.006,1571.605,88.0,1.496,0.274,0.407,0.4,0.363,0.372,-0.9,-0.5,0.602,0.567,-1.0,0.657,0.657,-0.6,0.632,0.657,-0.7,0.633,0.657,-0.8,0.637,0.657,-0.8,0.633,0.657,0,-1.0,177.307
20200706_2254,-5.69,110.55,535.0,CI.ARV.,35.127,-118.83,125.937,1560.329,1576.718,1581.62,89.0,4.289,0.63,0.643,0.646,0.648,0.649,-0.1,0.3,0.857,0.879,-0.1,0.853,0.853,0.2,0.856,0.853,-0.1,0.855,0.853,0.0,0.857,0.853,0.0,0.852,0.853,1,1.0,50.038
20200706_2254,-5.69,110.55,535.0,C1.MG03.,-53.848,-70.463,120.456,1525.18,1537.875,1541.641,90.0,1.788,0.21,0.25,0.247,0.219,0.226,1.4,-1.5,0.62,0.028,-1.4,0.483,0.483,-0.8,0.522,0.483,-1.0,0.512,0.483,-1.3,0.494,0.483,-1.3,0.494,0.483,0,-1.0,179.308
20200706_2254,-5.69,110.55,535.0,C1.LL04.,-40.91,-72.408,133.321,1606.148,1628.333,1635.1,91.0,0.364,-0.03,-0.002,-0.003,-0.004,-0.003,2.6,-5.2,0.6,-0.81,-12.5,0.152,0.152,-12.7,0.207,0.152,-12.7,0.204,0.152,-12.9,0.167,0.152,-13.0,0.165,0.152,0,-1.0,176.942
20200706_2254,-5.69,110.55,535.0,BK.CMB.00,38.035,-120.387,123.711,1546.169,1560.992,1565.409,92.0,3.456,0.577,0.568,0.582,0.585,0.582,-0.7,0.4,0.656,0.723,0.1,0.653,0.653,0.3,0.633,0.653,0.0,0.628,0.653,0.2,0.63,0.653,0.1,0.631,0.653,1,1.0,47.31
20200706_2254,-5.69,110.55,535.0,CI.CDM.,34.369,-119.341,125.811,1559.535,1575.833,1580.707,93.0,3.71,0.535,0.54,0.522,0.526,0.533,-1.3,-0.7,0.904,0.884,-1.3,0.78,0.78,-1.0,0.787,0.78,-1.3,0.774,0.78,-1.2,0.776,0.78,-1.1,0.778,0.78,1,1.0,51.098
20200706_2254,-5.69,110.55,535.0,NA.SABY.,17.645,-63.221,166.584,1790.591,1849.404,1869.568,94.0,1.104,-0.007,0.107,0.118,0.138,0.124,-0.7,3.6,0.603,0.171,2.6,0.496,0.496,12.3,0.495,0.496,12.3,0.46,0.496,12.3,0.416,0.496,12.3,0.446,0.496,0,-1.0,-25.657
20200706_2254,-5.69,110.55,535.0,1P.LEST.,-49.788,-72.091,124.475,1551.049,1566.399,1570.979,95.0,1.149,0.185,0.051,0.06,0.1,0.092,1.3,4.4,0.736,-0.56,0.7,0.623,0.623,1.2,0.527,0.623,1.1,0.528,0.623,0.9,0.545,0.623,0.9,0.54,0.623,0,-1.0,177.937
20200706_2254,-5.69,110.55,535.0,PY.TPFO.,33.606,-116.454,128.319,1575.295,1593.463,1598.922,96.0,4.691,0.459,0.505,0.493,0.497,0.496,-0.9,-0.9,0.867,0.834,-1.2,0.357,0.357,-0.7,0.392,0.357,-1.1,0.395,0.357,-0.9,0.397,0.357,-0.9,0.389,0.357,0,-1.0,50.895
20200706_2254,-5.69,110.55,535.0,CI.CRR.,32.887,-115.969,128.964,1579.313,1597.977,1603.593,97.0,2.61,0.493,0.509,0.492,0.496,0.498,-0.7,-0.3,0.954,0.949,-1.0,0.597,0.597,-0.5,0.595,0.597,-1.0,0.599,0.597,-0.7,0.601,0.597,-0.7,0.595,0.597,1,1.0,51.552
20200706_2254,-5.69,110.55,535.0,CI.FUR.,36.467,-116.863,126.902,1566.417,1583.514,1588.637,98.0,4.183,0.572,0.567,0.553,0.564,0.557,-0.8,-0.7,0.903,0.946,-1.2,0.762,0.762,-0.9,0.804,0.762,-1.2,0.797,0.762,-1.0,0.802,0.762,-1.0,0.8,0.762,1,1.0,47.736
20200706_2254,-5.69,110.55,535.0,YB.MOJK.00,34.747,-115.919,128.291,1575.118,1593.264,1598.716,99.0,4.289,0.498,0.515,0.51,0.51,0.514,-0.8,-0.5,0.847,0.861,-0.8,0.546,0.546,-0.3,0.545,0.546,-0.7,0.547,0.546,-0.6,0.554,0.546,-0.5,0.547,0.546,1,1.0,49.334
20200706_2254,-5.69,110.55,535.0,BK.FARB.00,37.698,-123.001,121.897,1534.516,1548.13,1552.175,100.0,4.204,0.513,0.499,0.51,0.509,0.509,0.0,0.3,0.842,0.813,0.3,0.737,0.737,0.5,0.741,0.737,0.3,0.751,0.737,0.5,0.762,0.737,0.5,0.752,0.737,1,1.0,48.561
20200706_2254,-5.69,110.55,535.0,CI.FHO.,34.094,-116.936,127.766,1571.838,1589.584,1594.91,101.0,4.216,0.462,0.446,0.426,0.442,0.438,-1.1,-1.3,0.849,0.843,-1.8,0.603,0.603,-1.3,0.649,0.603,-1.8,0.636,0.603,-1.6,0.642,0.603,-1.6,0.639,0.603,1,1.0,50.513
20200706_2254,-5.69,110.55,535.0,ZC.SDD.00,18.463,-69.917,167.219,1793.765,1853.421,1873.922,102.0,1.92,0.525,0.538,0.547,0.565,0.566,1.0,1.0,0.824,0.822,0.4,0.893,0.893,0.4,0.802,0.893,0.3,0.819,0.893,0.1,0.851,0.893,0.1,0.845,0.893,0,-1.0,1.929
20200706_2254,-5.69,110.55,535.0,BK.BL67.00,37.875,-122.243,122.401,1537.762,1551.705,1555.852,103.0,1.289,0.135,0.054,0.064,0.065,0.064,0.7,3.9,0.358,-0.449,0.6,0.407,0.407,0.4,0.42,0.407,0.3,0.425,0.407,0.4,0.434,0.407,0.5,0.425,0.407,0,-1.0,48.121
20200706_2254,-5.69,110.55,535.0,SC.121A.,32.532,-107.785,135.347,1618.407,1642.336,1649.693,104.0,10.74,0.724,0.722,0.721,0.722,0.719,0.5,0.7,0.961,0.94,-0.1,0.84,0.84,0.0,0.856,0.84,-0.3,0.852,0.84,-0.2,0.843,0.84,-0.2,0.845,0.84,1,1.0,47.979
20200706_2254,-5.69,110.55,535.0,BK.CVS.00,38.345,-122.458,122.079,1535.69,1549.422,1553.504,105.0,8.27,0.571,0.492,0.49,0.495,0.493,-0.3,-0.1,0.62,0.618,2.1,0.484,0.484,-0.1,0.422,0.484,-0.1,0.416,0.484,-0.1,0.435,0.484,-0.1,0.427,0.484,0,-1.0,47.67
20200706_2254,-5.69,110.55,535.0,NM.SLM.00,38.636,-90.236,142.054,1658.041,1688.25,1697.749,106.0,6.795,0.785,0.8,0.801,0.798,0.797,0.5,0.6,0.968,0.971,-0.2,0.982,0.982,0.2,0.977,0.982,0.1,0.981,0.982,-0.3,0.983,0.982,-0.3,0.983,0.982,1,0.0,26.65
20200706_2254,-5.69,110.55,535.0,CC.WIZ.,42.934,-122.149,120.599,1526.108,1538.892,1542.685,107.0,2.236,0.494,0.388,0.393,0.405,0.398,0.3,0.1,0.793,0.739,-0.1,0.821,0.821,-0.1,0.826,0.821,-0.1,0.831,0.821,-0.1,0.827,0.821,-0.1,0.831,0.821,1,1.0,42.582
20200706_2254,-5.69,110.55,535.0,LD.KSPA.,41.557,-75.768,143.693,1667.504,1699.358,1709.429,108.0,4.491,0.767,0.767,0.771,0.773,0.776,0.4,0.4,0.91,0.931,-0.2,0.834,0.834,-0.1,0.836,0.834,-0.2,0.835,0.834,-0.5,0.834,0.834,-0.5,0.836,0.834,1,0.0,7.938
20200706_2254,-5.69,110.55,535.0,C1.AF01.,-22.952,-68.179,151.331,1710.447,1750.488,1763.499,109.0,2.237,0.109,0.193,0.197,0.215,0.212,-4.9,-4.6,0.688,0.865,-2.6,0.808,0.808,-6.1,0.648,0.808,-6.1,0.662,0.808,-6.4,0.717,0.808,-6.4,0.713,0.808,0,-1.0,-177.593
20200706_2254,-5.69,110.55,535.0,CI.CKP.,33.555,-114.89,129.542,1582.911,1602.025,1607.785,110.0,5.097,0.596,0.545,0.541,0.553,0.549,-0.5,-1.0,0.634,0.683,-1.0,0.772,0.772,-0.7,0.723,0.772,-1.0,0.73,0.772,-0.9,0.725,0.772,-0.9,0.724,0.772,1,1.0,50.304
20200706_2254,-5.69,110.55,535.0,PY.BPH04.,33.611,-116.456,128.316,1575.276,1593.442,1598.9,111.0,5.17,0.461,0.502,0.49,0.491,0.493,-1.0,-1.0,0.869,0.844,-1.5,0.354,0.354,-0.9,0.392,0.354,-1.3,0.392,0.354,-1.2,0.396,0.354,-1.1,0.388,0.354,0,-1.0,50.89
20200706_2254,-5.69,110.55,535.0,BK.RAMR.00,35.636,-120.87,124.201,1549.302,1564.462,1568.983,112.0,4.514,0.563,0.499,0.508,0.521,0.516,-0.1,-1.0,0.858,0.683,-0.6,0.828,0.828,-0.3,0.878,0.828,-0.6,0.863,0.828,-0.4,0.874,0.828,-0.4,0.87,0.828,1,1.0,50.178
20200706_2254,-5.69,110.55,535.0,LM.L48A.,41.944,-84.433,141.375,1654.092,1683.633,1692.9,113.0,0.364,0.07,0.077,0.074,0.071,0.071,4.9,-4.3,0.424,-0.95,-10.9,0.199,0.199,-10.2,0.239,0.199,-10.3,0.227,0.199,-10.7,0.232,0.199,-10.6,0.231,0.199,0,-1.0,17.84
20200706_2254,-5.69,110.55,535.0,YN.TFRD.,33.495,-116.602,128.246,1574.839,1592.951,1598.392,114.0,0.275,0.069,0.07,0.073,0.073,0.073,8.9,-4.4,0.801,-0.864,7.5,0.362,0.362,8.1,0.394,0.362,7.7,0.388,0.362,7.8,0.391,0.362,7.9,0.389,0.362,0,-1.0,51.085
20200706_2254,-5.69,110.55,535.0,C1.AC05.,-28.836,-70.274,145.465,1677.628,1711.31,1722.022,115.0,2.271,0.401,0.368,0.38,0.417,0.414,-5.4,5.3,0.474,-0.342,-6.5,0.578,0.578,-5.5,0.585,0.578,-5.7,0.582,0.578,-6.4,0.582,0.578,-6.4,0.581,0.578,0,-1.0,178.739
20200706_2254,-5.69,110.55,535.0,BK.BUCR.00,37.673,-120.15,124.018,1548.135,1563.168,1567.65,116.0,0.58,0.133,0.119,0.124,0.125,0.125,-5.4,4.7,0.308,-0.564,-5.4,0.322,0.322,-5.4,0.449,0.322,-5.6,0.425,0.322,-5.6,0.434,0.322,-5.5,0.431,0.322,0,-1.0,47.63
20200706_2254,-5.69,110.55,535.0,BK.PACP.00,37.008,-121.287,123.413,1544.266,1558.886,1563.241,117.0,7.555,0.577,0.566,0.583,0.582,0.582,0.2,0.6,0.897,0.938,0.2,0.699,0.699,0.3,0.717,0.699,0.0,0.699,0.699,0.1,0.709,0.699,0.2,0.705,0.699,1,1.0,48.77
20200706_2254,-5.69,110.55,535.0,BK.PINL.00,38.01,-122.366,122.263,1536.876,1550.729,1554.848,118.0,3.425,0.6,0.607,0.61,0.608,0.608,0.5,0.7,0.849,0.926,0.6,0.774,0.774,0.9,0.786,0.774,0.6,0.769,0.774,0.8,0.78,0.774,0.8,0.777,0.774,1,1.0,48.011
20200706_2254,-5.69,110.55,535.0,CI.DNR.,33.567,-116.631,128.198,1574.535,1592.61,1598.04,119.0,3.533,0.529,0.508,0.513,0.511,0.512,-0.8,-1.0,0.747,0.753,2.1,0.397,0.397,2.4,0.376,0.397,2.0,0.395,0.397,2.2,0.395,0.397,2.3,0.388,0.397,0,-1.0,51.012
20200706_2254,-5.69,110.55,535.0,CI.BBR.,34.262,-116.921,127.715,1571.516,1589.222,1594.536,120.0,5.054,0.404,0.333,0.342,0.35,0.346,-0.4,-0.1,0.823,0.883,-0.4,0.462,0.462,-0.1,0.495,0.462,-0.4,0.489,0.462,-0.2,0.496,0.462,-0.2,0.49,0.462,0,-1.0,50.31
20200706_2254,-5.69,110.55,535.0,C1.AC07.,-27.13,-70.86,147.152,1687.178,1722.643,1733.989,121.0,2.766,0.136,0.093,0.092,0.109,0.109,-5.0,-4.5,0.507,0.489,3.3,0.602,0.602,1.5,0.696,0.602,1.5,0.697,0.602,1.1,0.698,0.602,1.1,0.697,0.602,0,-1.0,177.711
20200706_2254,-5.69,110.55,535.0,LD.UCCT.,41.794,-72.226,143.811,1668.182,1700.156,1710.27,122.0,15.795,0.745,0.744,0.747,0.747,0.748,0.5,0.8,0.982,0.979,0.3,0.914,0.914,0.2,0.906,0.914,0.1,0.903,0.914,-0.2,0.901,0.914,-0.1,0.901,0.914,1,0.0,3.481
20200706_2254,-5.69,110.55,535.0,CI.HIW.,35.04,-115.384,128.576,1576.896,1595.26,1600.781,123.0,6.229,0.57,0.578,0.57,0.577,0.573,-1.1,-0.9,0.886,0.901,-1.2,0.461,0.461,-0.8,0.456,0.461,-1.2,0.465,0.461,-1.0,0.468,0.461,-1.0,0.461,0.461,0,-1.0,48.765
20200706_2254,-5.69,110.55,535.0,CI.BOR.,33.268,-116.417,128.474,1576.259,1594.545,1600.041,124.0,9.146,0.526,0.553,0.553,0.55,0.552,-0.3,0.4,0.916,0.883,0.0,0.651,0.651,0.4,0.656,0.651,0.1,0.67,0.651,0.2,0.668,0.651,0.3,0.661,0.651,1,1.0,51.28
20200706_2254,-5.69,110.55,535.0,CX.PB10.,-23.513,-70.554,150.777,1707.393,1746.813,1759.595,125.0,1.451,0.06,0.242,0.235,0.217,0.22,-0.6,-1.0,0.775,0.711,0.6,0.854,0.854,-1.7,0.725,0.854,-1.8,0.73,0.854,-2.1,0.76,0.854,-2.0,0.76,0.854,0,-1.0,177.953
20200706_2254,-5.69,110.55,535.0,CI.DZA.,32.607,-116.775,128.435,1576.015,1594.272,1599.759,126.0,3.95,0.466,0.478,0.486,0.483,0.481,-2.4,1.1,0.566,0.422,0.8,0.6,0.6,1.4,0.574,0.6,1.0,0.589,0.6,1.2,0.585,0.6,1.3,0.579,0.6,1,1.0,52.207
20200706_2254,-5.69,110.55,535.0,CI.CCA.,35.153,-118.016,126.547,1564.179,1581.013,1586.054,127.0,3.647,0.603,0.578,0.583,0.579,0.58,-0.5,0.2,0.694,0.827,0.1,0.665,0.665,0.4,0.685,0.665,0.2,0.678,0.665,0.3,0.683,0.665,0.3,0.676,0.665,1,1.0,49.702
20200706_2254,-5.69,110.55,535.0,AZ.FRD.,33.495,-116.602,128.246,1574.839,1592.951,1598.392,128.0,2.557,0.511,0.539,0.524,0.523,0.528,-0.4,0.1,0.851,0.858,-0.5,0.512,0.512,0.0,0.545,0.512,-0.4,0.552,0.512,-0.3,0.553,0.512,-0.2,0.547,0.512,1,1.0,51.085
20200706_2254,-5.69,110.55,535.0,TX.435B.,30.783,-97.585,143.573,1666.811,1698.543,1708.571,129.0,6.642,0.608,0.606,0.608,0.605,0.605,1.1,1.0,0.83,0.884,0.4,0.911,0.911,-0.1,0.919,0.911,-0.3,0.915,0.911,-0.5,0.912,0.911,-0.6,0.916,0.911,1,1.0,42.822
20200706_2254,-5.69,110.55,535.0,CI.FIG.,34.728,-119.988,125.188,1555.582,1571.433,1576.169,130.0,3.073,0.504,0.471,0.493,0.481,0.481,1.0,1.6,0.775,0.792,1.3,0.781,0.781,1.8,0.798,0.781,1.4,0.772,0.781,1.6,0.785,0.781,1.6,0.784,0.781,1,1.0,50.912
20200706_2254,-5.69,110.55,535.0,BK.WSRE.00,36.335,-120.117,124.528,1551.389,1566.777,1571.368,131.0,0.96,0.153,0.248,0.214,0.209,0.217,6.7,3.3,0.602,-0.675,-0.9,0.732,0.732,-0.4,0.644,0.732,-0.7,0.66,0.732,-0.5,0.649,0.732,-0.6,0.655,0.732,0,-1.0,49.124
20200706_2254,-5.69,110.55,535.0,1P.PMOR.,-50.49,-73.043,123.734,1546.318,1561.157,1565.579,132.0,1.957,0.114,0.084,0.093,0.121,0.117,1.6,1.4,0.543,0.667,0.9,0.865,0.865,1.1,0.882,0.865,1.1,0.882,0.865,1.0,0.879,0.865,1.0,0.879,0.865,0,-1.0,177.258
20200706_2254,-5.69,110.55,535.0,AZ.BZN.,33.492,-116.667,128.197,1574.533,1592.608,1598.037,133.0,2.979,0.369,0.38,0.375,0.371,0.373,0.5,0.6,0.905,0.938,0.2,0.595,0.595,0.6,0.625,0.595,0.2,0.628,0.595,0.4,0.629,0.595,0.5,0.624,0.595,1,1.0,51.115
20200706_2254,-5.69,110.55,535.0,LD.CFNY.,44.165,-75.051,141.212,1653.145,1682.527,1691.74,134.0,5.99,0.641,0.667,0.658,0.647,0.651,0.6,1.1,0.917,0.917,-0.3,0.903,0.903,0.0,0.912,0.903,-0.1,0.909,0.903,-0.4,0.905,0.903,-0.5,0.907,0.903,1,0.0,6.379
20200706_2254,-5.69,110.55,535.0,CI.CWC.,36.44,-118.08,126.013,1560.808,1577.252,1582.172,135.0,3.054,0.578,0.53,0.529,0.539,0.534,-1.4,-0.8,0.802,0.886,-0.7,0.473,0.473,-0.3,0.492,0.473,-0.6,0.469,0.473,-0.5,0.482,0.473,-0.5,0.476,0.473,0,-1.0,48.251
20200706_2254,-5.69,110.55,535.0,BK.MHC.00,37.342,-121.643,123.032,1541.818,1556.181,1560.456,136.0,5.13,0.498,0.516,0.506,0.515,0.519,-0.2,0.0,0.81,0.882,-0.2,0.552,0.552,-0.4,0.588,0.552,-0.7,0.572,0.552,-0.5,0.58,0.552,-0.5,0.579,0.552,1,1.0,48.516
20200706_2254,-5.69,110.55,535.0,NA.SEUT.,17.471,-62.976,166.626,1790.799,1849.666,1869.853,137.0,2.142,0.388,0.529,0.539,0.536,0.536,0.6,-4.2,0.607,-0.605,0.4,0.769,0.769,-0.4,0.902,0.769,-0.3,0.9,0.769,-0.4,0.895,0.769,-0.4,0.901,0.769,1,5.0,-26.872
20200706_2254,-5.69,110.55,535.0,BK.TRAM.00,35.677,-120.271,124.644,1552.125,1567.593,1572.21,138.0,0.349,0.018,-0.005,-0.006,-0.006,-0.006,10.4,-3.3,0.425,-0.999,-8.7,0.559,0.559,-8.4,0.579,0.559,-8.8,0.581,0.559,-8.6,0.584,0.559,-8.5,0.582,0.559,0,-1.0,49.925
20200706_2254,-5.69,110.55,535.0,NM.OLIL.,38.734,-88.099,142.892,1662.89,1693.934,1703.724,139.0,4.171,0.723,0.749,0.746,0.74,0.738,-0.5,-0.5,0.974,0.96,-1.2,0.845,0.845,-0.8,0.859,0.845,-1.0,0.862,0.845,-1.3,0.877,0.845,-1.3,0.877,0.845,1,0.0,24.277
20200706_2254,-5.69,110.55,535.0,CI.DJJ.,34.106,-118.455,126.59,1564.448,1581.314,1586.365,140.0,2.078,0.421,0.354,0.349,0.36,0.358,-2.8,2.4,0.404,-0.236,5.3,0.646,0.646,5.5,0.613,0.646,5.1,0.627,0.646,5.3,0.625,0.646,5.3,0.626,0.646,0,-1.0,51.081
20200706_2254,-5.69,110.55,535.0,BK.DANT.00,40.295,-121.802,121.851,1534.215,1547.798,1551.835,141.0,5.831,0.592,0.586,0.599,0.598,0.598,0.5,0.8,0.888,0.945,0.1,0.865,0.865,0.8,0.816,0.865,0.6,0.804,0.865,0.9,0.803,0.865,0.8,0.803,0.865,1,1.0,45.311
20200706_2254,-5.69,110.55,535.0,PR.SMDR.,19.29,-69.188,166.398,1789.655,1848.22,1868.286,142.0,1.145,0.423,0.419,0.425,0.437,0.437,0.0,-0.1,0.839,0.733,0.0,0.933,0.933,0.0,0.921,0.933,0.0,0.926,0.933,-0.3,0.936,0.933,-0.2,0.934,0.933,0,-1.0,-1.015
20200706_2254,-5.69,110.55,535.0,CM.SJC.00,9.897,-75.179,172.936,1821.799,1889.277,1912.962,143.0,4.045,0.526,0.344,0.326,0.326,0.343,-1.6,-1.4,0.982,0.976,-1.4,0.711,0.711,-1.9,0.884,0.711,-2.1,0.863,0.711,-2.1,0.86,0.711,-2.0,0.867,0.711,1,-1.0,50.955
20200706_2254,-5.69,110.55,535.0,PR.AUA1.,12.506,-70.011,173.162,1822.889,1890.684,1914.5,144.0,0.976,0.129,0.152,0.156,0.14,0.137,9.1,5.6,0.496,-0.141,3.4,0.393,0.393,3.3,0.41,0.393,3.4,0.43,0.393,3.4,0.43,0.393,3.3,0.43,0.393,0,-1.0,4.267
20200706_2254,-5.69,110.55,535.0,MX.ZAIG.,22.769,-102.567,143.79,1668.058,1700.01,1710.116,145.0,2.91,0.671,0.649,0.621,0.628,0.643,0.3,0.6,0.828,0.903,-0.3,0.762,0.762,-0.8,0.755,0.762,-1.2,0.725,0.762,-1.2,0.733,0.762,-1.0,0.749,0.762,1,1.0,58.347
20200706_2254,-5.69,110.55,535.0,1P.LACD.,-49.015,-71.06,125.277,1556.147,1572.062,1576.817,146.0,1.701,0.18,0.3,0.291,0.248,0.263,0.7,0.8,0.862,0.913,0.5,0.723,0.723,0.5,0.829,0.723,0.5,0.827,0.723,0.5,0.815,0.723,0.5,0.817,0.723,0,-1.0,178.71
20200706_2254,-5.69,110.55,535.0,C1.CO03.,-30.839,-70.689,143.452,1666.118,1697.727,1707.712,147.0,,,,,,,-16.0,-8.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,-16.0,0.0,0.0,0,-1.0,178.229
20200706_2254,-5.69,110.55,535.0,C1.LR03.,-39.632,-72.346,134.599,1613.897,1637.174,1644.31,148.0,1.928,0.154,0.226,0.222,0.216,0.219,-0.8,4.1,0.644,0.467,3.0,0.386,0.386,3.1,0.391,0.386,3.0,0.392,0.386,2.7,0.406,0.386,2.7,0.408,0.386,0,-1.0,176.883
20200706_2254,-5.69,110.55,535.0,C1.ML02.,-35.763,-71.418,138.506,1637.252,1664.053,1672.382,149.0,1.268,0.27,0.13,0.141,0.175,0.169,0.2,0.8,0.751,0.687,0.6,0.778,0.778,-6.4,0.49,0.778,-6.6,0.478,0.778,-7.3,0.457,0.778,-7.2,0.457,0.778,0,-1.0,177.605
20200706_2254,-5.69,110.55,535.0,C1.MG05.,-51.678,-72.503,122.572,1538.865,1552.922,1557.103,150.0,1.481,0.366,0.33,0.346,0.4,0.391,-0.7,0.1,0.531,0.362,-0.1,0.831,0.831,-0.1,0.893,0.831,-0.1,0.888,0.831,-0.1,0.874,0.831,-0.2,0.873,0.831,0,-1.0,177.758
20200706_2254,-5.69,110.55,535.0,C1.VA04.,-33.643,-78.83,139.676,1644.154,1672.058,1680.763,151.0,0.742,0.266,0.213,0.23,0.259,0.257,0.4,0.7,0.901,0.944,0.0,0.769,0.769,6.9,0.395,0.769,6.9,0.398,0.769,6.3,0.418,0.769,6.4,0.412,0.769,0,-1.0,167.979
20200706_2254,-5.69,110.55,535.0,C1.VA03.,-32.764,-70.551,141.532,1655.009,1684.704,1694.025,152.0,2.458,0.386,0.425,0.429,0.403,0.411,0.4,0.3,0.65,0.637,-1.0,0.693,0.693,-0.5,0.743,0.693,-0.5,0.74,0.693,-1.0,0.71,0.693,-0.9,0.717,0.693,1,4.0,178.523
20200706_2254,-5.69,110.55,535.0,ZC.HMDR.00,18.788,-69.381,166.902,1792.182,1851.416,1871.748,153.0,5.68,0.691,0.698,0.707,0.73,0.731,0.5,0.5,0.962,0.953,0.8,0.926,0.926,0.7,0.954,0.926,0.7,0.952,0.926,0.6,0.95,0.926,0.6,0.951,0.926,1,-1.0,-0.278
20200706_2254,-5.69,110.55,535.0,CI.CDD.,32.584,-114.356,130.334,1587.817,1607.555,1613.515,154.0,3.719,0.433,0.453,0.418,0.428,0.431,-1.7,-1.0,0.844,0.699,-1.8,0.51,0.51,-1.3,0.467,0.51,-1.8,0.472,0.51,-1.6,0.471,0.51,-1.6,0.468,0.51,0,-1.0,51.237
20200706_2254,-5.69,110.55,535.0,CI.ELS2.,33.649,-117.426,127.551,1570.489,1588.072,1593.347,155.0,5.436,0.587,0.648,0.625,0.634,0.634,-0.8,-0.5,0.918,0.927,-1.0,0.699,0.699,-0.5,0.739,0.699,-1.0,0.729,0.699,-0.8,0.734,0.699,-0.8,0.73,0.699,1,1.0,51.227
