station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
YN.MAL.,25.427,103.575,165.392,1780.042,1837.384,1856.973,935.000,0.261,0.224,0.215,0.209,0.218
ZJ.NIH.,29.246,121.704,164.692,1776.500,1832.927,1852.156,936.000,0.258,0.410,0.416,0.416,0.420
XJ.HEF.,46.770,85.768,140.334,1643.526,1672.143,1681.095,937.000,0.627,0.690,0.728,0.740,0.695
XJ.BAC.,41.859,81.624,141.004,1647.444,1676.709,1685.885,938.000,0.270,0.406,0.460,0.470,0.399
JS.GAY.,34.943,118.983,160.015,1752.447,1802.893,1819.823,939.000,0.433,0.432,0.448,0.462,0.461
JS.JT.,31.734,119.543,163.023,1767.989,1822.255,1840.645,940.000,0.589,0.652,0.654,0.652,0.663
HI.BSL.,19.363,110.262,174.041,1822.543,1891.686,1916.063,941.000,-0.150,-0.100,-0.111,-0.101,-0.094
SN.TABT.,34.071,107.285,160.040,1752.577,1803.054,1819.996,942.000,0.684,0.660,0.659,0.649,0.661
SN.NSHT.,33.325,108.323,161.043,1757.792,1809.530,1826.952,943.000,0.642,0.564,0.577,0.588,0.569
GD.YND.,24.126,113.363,171.074,1808.219,1873.214,1895.890,944.000,0.552,0.580,0.565,0.540,0.566
YN.HUP.,26.587,101.199,163.013,1767.939,1822.192,1840.577,945.000,0.307,0.091,0.073,0.077,0.096
NM.TIS.,43.863,120.112,151.094,1704.629,1744.499,1757.452,946.000,0.148,0.171,0.171,0.165,0.165
MY.KKM.,6.044,116.215,170.638,1806.091,1870.486,1892.916,947.000,0.050,0.092,0.103,0.117,0.104
IU.PET.00,53.023,158.650,129.017,1575.190,1593.967,1599.621,948.000,0.103,0.121,0.127,0.123,0.159
NM.BYT.,38.846,105.717,155.135,1726.597,1771.121,1785.814,949.000,0.644,0.674,0.670,0.654,0.674
PS.BAG.,16.411,120.580,174.367,1824.097,1893.701,1918.269,950.000,0.003,0.006,-0.004,-0.000,0.009
GS.YDT.,36.801,103.321,156.194,1732.269,1778.049,1793.215,951.000,0.736,0.767,0.761,0.755,0.766
CQ.WUL.,29.188,107.826,164.689,1776.484,1832.907,1852.135,952.000,0.697,0.701,0.704,0.703,0.701
GS.DHT.,40.040,94.831,149.737,1697.128,1735.488,1747.886,953.000,0.118,0.027,0.025,0.029,0.028
HE.YON.,36.754,114.422,158.551,1744.773,1793.407,1809.649,954.000,0.587,0.585,0.598,0.612,0.599
SC.MEK.,31.904,102.224,159.815,1751.404,1801.601,1818.436,955.000,0.509,0.526,0.517,0.500,0.520
JX.LON.,24.769,114.817,170.539,1805.608,1869.867,1892.241,956.000,0.082,0.093,0.083,0.064,0.082
GX.HCS.,24.671,108.011,168.657,1796.362,1858.054,1879.382,957.000,0.513,0.449,0.439,0.430,0.447
HI.WAN.,18.801,110.424,174.524,1824.846,1894.674,1919.333,958.000,0.162,0.089,0.085,0.084,0.093
HB.WHN.,30.543,114.354,164.759,1776.839,1833.353,1852.617,959.000,0.353,0.245,0.271,0.305,0.269
HL.LBE.,47.596,130.829,145.105,1671.085,1704.482,1715.098,960.000,0.553,0.535,0.557,0.574,0.558
LN.KDN.,40.741,124.782,153.139,1715.815,1758.012,1771.830,961.000,0.631,0.557,0.556,0.559,0.575
GD.XNY.,22.353,110.929,172.045,1812.936,1879.275,1902.502,962.000,0.486,0.473,0.481,0.482,0.471
XJ.XKR.,39.828,77.576,139.344,1637.712,1665.383,1674.012,963.000,0.406,0.411,0.394,0.395,0.411
YN.BAS.,25.118,99.147,162.333,1764.452,1817.833,1835.882,964.000,0.358,0.264,0.238,0.245,0.263
JL.CN2.,43.800,125.450,150.109,1699.191,1737.963,1750.511,965.000,0.345,0.246,0.255,0.266,0.267
SX.DOS.,37.929,112.741,157.303,1738.177,1785.290,1800.958,966.000,0.271,0.366,0.359,0.347,0.364
HE.YUS.,37.791,114.371,157.514,1739.294,1786.663,1802.427,967.000,0.506,0.547,0.532,0.515,0.538
CB.NAQ.00,32.250,92.250,153.385,1717.148,1759.628,1773.552,968.000,0.121,0.118,0.104,0.105,0.117
SC.JZG.,33.257,104.236,159.647,1750.523,1800.511,1817.266,969.000,0.521,0.617,0.594,0.560,0.609
ZJ.QIY.,27.616,119.063,167.082,1788.532,1848.109,1868.587,970.000,0.491,0.437,0.435,0.440,0.430
HB.YCH.,30.784,111.315,164.192,1773.960,1829.737,1848.713,971.000,0.579,0.585,0.598,0.616,0.592
GZ.ZFT.,25.387,105.629,166.740,1786.822,1845.945,1866.241,972.000,0.104,0.149,0.175,0.176,0.152
AH.SCH.,31.348,116.984,163.841,1772.170,1827.491,1846.290,973.000,0.638,0.720,0.725,0.724,0.731
N.IYGF.,40.122,141.583,145.972,1676.007,1710.314,1721.251,974.000,0.282,0.145,0.151,0.152,0.164
SN.LANT.,34.113,109.376,160.562,1755.292,1806.424,1823.614,975.000,0.626,0.543,0.543,0.536,0.539
N.KNYF.,34.874,138.063,151.417,1706.406,1746.639,1759.727,976.000,0.153,0.214,0.176,0.173,0.177
SN.SUDE.,37.495,110.231,157.442,1738.911,1786.193,1801.924,977.000,0.661,0.611,0.620,0.606,0.613
XJ.QMO.,37.310,85.470,145.955,1675.908,1710.196,1721.127,978.000,0.404,0.491,0.491,0.492,0.489
JS.KS.,31.390,120.950,162.977,1767.753,1821.960,1840.327,979.000,0.266,0.197,0.208,0.216,0.213
HE.XIL.,40.406,117.471,154.797,1724.781,1768.908,1783.452,980.000,0.309,0.312,0.312,0.303,0.312
HL.TOH.,46.085,128.651,147.121,1682.500,1718.024,1729.396,981.000,0.611,0.577,0.589,0.589,0.597
AU.QLP.,-26.584,144.235,129.296,1576.928,1595.922,1601.646,982.000,0.199,0.143,0.142,0.140,0.141
NM.ZLT.,48.029,122.652,146.649,1679.838,1714.861,1726.053,983.000,0.420,0.423,0.409,0.398,0.404
XJ.ATS.,39.804,75.844,138.152,1630.676,1657.230,1665.479,984.000,0.334,0.185,0.202,0.192,0.180
FJ.ZHNZ.,27.357,118.860,167.385,1790.046,1850.029,1870.669,985.000,0.494,0.419,0.424,0.442,0.426
XJ.HYS.,42.975,89.441,144.833,1669.532,1702.645,1713.162,986.000,0.273,0.206,0.234,0.213,0.218
SH.QHS.,30.792,121.259,163.437,1770.108,1824.907,1843.503,987.000,0.001,-0.007,0.000,0.006,0.006
NM.IDR.,46.731,122.890,147.868,1686.697,1723.021,1734.680,988.000,0.020,0.025,0.026,0.026,0.026
HL.SYS.,46.659,131.093,145.846,1675.293,1709.467,1720.357,989.000,0.428,0.420,0.411,0.409,0.405
JX.YUG.,28.826,116.625,166.381,1785.023,1843.670,1863.776,990.000,0.386,0.303,0.329,0.368,0.335
SD.LIS.,34.951,118.685,160.056,1752.658,1803.155,1820.105,991.000,0.555,0.537,0.540,0.534,0.539
YN.WAD.,24.085,98.071,161.964,1762.549,1815.457,1833.325,992.000,0.436,0.371,0.355,0.362,0.370
SX.XAX.,35.120,111.237,159.927,1751.986,1802.322,1819.210,993.000,0.476,0.567,0.567,0.552,0.559
N.YASF.,35.657,135.161,152.723,1713.551,1755.270,1768.909,994.000,0.193,0.287,0.298,0.296,0.294
ZJ.YUQ.,28.415,121.080,165.677,1781.482,1839.200,1858.937,995.000,0.345,0.402,0.392,0.382,0.390
BU.ZUH.,40.192,117.676,154.994,1725.836,1770.193,1784.824,996.000,0.439,0.418,0.416,0.399,0.410
KR.ARSB.,41.323,72.981,135.549,1615.147,1639.334,1646.782,997.000,0.211,0.285,0.307,0.302,0.277
HL.QTH.,45.742,131.079,146.652,1679.854,1714.879,1726.072,998.000,0.283,0.215,0.222,0.226,0.219
HB.XFA.,32.002,112.042,163.113,1768.451,1822.832,1841.267,999.000,0.771,0.692,0.709,0.727,0.702
GD.ZIJ.,23.704,115.167,171.599,1810.771,1876.490,1899.463,1000.000,0.318,0.416,0.409,0.400,0.411
GD.YGX.,21.750,111.600,172.866,1816.899,1884.385,1908.082,1001.000,0.478,0.371,0.383,0.391,0.368
AU.TOO.,-37.571,145.491,119.780,1516.347,1528.682,1532.340,1002.000,0.455,0.385,0.386,0.395,0.386
LN.SNY.,41.828,123.578,152.429,1711.943,1753.324,1766.837,1003.000,0.606,0.550,0.571,0.593,0.587
QH.TOR.,35.519,102.010,156.757,1735.272,1781.726,1797.145,1004.000,0.653,0.676,0.675,0.675,0.675
SX.YMG.,39.229,112.807,156.013,1731.305,1776.870,1791.955,1005.000,0.570,0.577,0.576,0.575,0.576
NM.JIN.,40.997,113.152,154.270,1721.937,1765.447,1779.758,1006.000,0.519,0.474,0.492,0.499,0.486
BU.SHC.,40.441,115.523,154.861,1725.121,1769.322,1783.894,1007.000,0.472,0.438,0.449,0.452,0.440
CB.GTA.00,39.400,99.817,152.552,1712.618,1754.140,1767.706,1008.000,0.687,0.697,0.693,0.684,0.694
GS.TSS.,34.342,106.021,159.377,1749.108,1798.760,1815.388,1009.000,0.749,0.654,0.658,0.653,0.653
N.NOKF.,34.166,135.348,153.603,1718.329,1761.062,1775.080,1010.000,0.012,0.057,0.036,0.042,0.028
SC.HMS.,29.572,104.398,162.802,1766.859,1820.841,1839.122,1011.000,0.464,0.492,0.485,0.473,0.493
XJ.KSZ.,39.591,75.941,138.309,1631.601,1658.301,1666.598,1012.000,0.262,0.225,0.474,0.475,0.230
SX.LNQ.,39.382,114.021,155.915,1730.782,1776.230,1791.271,1013.000,0.502,0.550,0.539,0.520,0.541
XJ.BTS.,45.284,90.514,143.707,1663.091,1695.048,1705.159,1014.000,0.562,0.533,0.546,0.557,0.531
XZ.NMA.,31.800,87.230,149.944,1698.275,1736.863,1749.345,1015.000,0.303,0.380,0.379,0.377,0.378
HB.ENS.,30.276,109.495,164.250,1774.252,1830.103,1849.108,1016.000,0.499,0.430,0.455,0.481,0.442
JS.CZ.,31.772,120.098,162.851,1767.110,1821.156,1839.461,1017.000,0.389,0.509,0.503,0.491,0.503
HB.DJI.,32.553,111.525,162.495,1765.283,1818.872,1837.001,1018.000,0.597,0.498,0.497,0.504,0.498
JP.CBIJ.,27.096,142.184,151.999,1709.598,1750.490,1763.821,1019.000,0.173,0.168,0.155,0.153,0.165
FJ.PHSG.,24.399,117.342,170.610,1805.956,1870.313,1892.726,1020.000,0.279,0.216,0.205,0.197,0.203
II.DGAR.10,-7.412,72.452,132.254,1595.171,1616.540,1623.038,1021.000,0.112,0.220,0.219,0.225,0.226
JL.SGT.,44.089,124.907,149.973,1698.438,1737.060,1749.553,1022.000,-0.013,0.011,0.015,0.020,0.016
SD.LAS.,35.130,119.319,159.775,1751.191,1801.337,1818.153,1023.000,0.423,0.462,0.478,0.497,0.496
SH.TMS.,31.078,121.148,163.207,1768.931,1823.434,1841.915,1024.000,0.509,0.471,0.471,0.469,0.468
QH.TTH.,34.219,92.321,152.280,1711.132,1752.343,1765.793,1025.000,0.131,0.106,0.109,0.110,0.109
HE.QIL.,40.421,118.903,154.639,1723.928,1767.869,1782.343,1026.000,0.412,0.442,0.471,0.492,0.457
HE.SXT.,36.550,113.640,158.732,1745.723,1794.578,1810.905,1027.000,0.627,0.569,0.581,0.587,0.578
AH.MAS.,31.693,118.569,163.266,1769.233,1823.812,1842.323,1028.000,0.379,0.366,0.366,0.365,0.370
AU.MTN.,-12.844,131.133,147.556,1684.949,1720.938,1732.477,1029.000,0.662,0.662,0.655,0.631,0.650
IC.WMQ.10,43.814,87.704,143.339,1660.972,1692.555,1702.536,1030.000,0.414,0.500,0.525,0.525,0.510
HL.YIL.,46.476,129.285,146.579,1679.441,1714.388,1725.553,1031.000,0.531,0.557,0.575,0.601,0.590
QH.QIL.,38.150,100.182,153.754,1719.151,1762.060,1776.145,1032.000,0.609,0.557,0.539,0.520,0.551
XJ.HTB.,44.067,86.584,142.570,1656.535,1687.344,1697.055,1033.000,0.305,0.337,0.337,0.338,0.334
CB.LZH.00,36.087,103.844,157.022,1736.685,1783.459,1798.999,1034.000,0.659,0.657,0.663,0.656,0.653
JS.JJ.,32.066,120.303,162.519,1765.405,1819.024,1837.165,1035.000,0.317,0.400,0.391,0.374,0.383
SC.SMI.,29.226,102.350,161.940,1762.426,1815.303,1833.159,1036.000,0.280,0.248,0.261,0.258,0.246
JL.DHT.,43.344,128.198,149.731,1697.095,1735.448,1747.844,1037.000,0.208,0.249,0.261,0.277,0.267
IU.KBL.,34.541,69.043,134.721,1610.162,1633.623,1640.824,1038.000,0.370,0.267,0.268,0.267,0.266
SC.AYU.,30.052,105.337,162.867,1767.191,1821.257,1839.570,1039.000,0.624,0.711,0.699,0.682,0.707
QH.ZAD.,32.894,95.317,155.056,1726.171,1770.601,1785.259,1040.000,0.112,0.112,0.106,0.107,0.112
QH.LWS.,36.918,102.121,155.616,1729.181,1774.273,1789.181,1041.000,0.707,0.678,0.688,0.691,0.680
YN.JIS.,23.650,102.760,165.899,1782.597,1840.605,1860.458,1042.000,0.186,0.342,0.341,0.341,0.336
GS.HYS.,38.401,102.831,154.601,1723.722,1767.618,1782.075,1043.000,0.649,0.665,0.657,0.625,0.670
AU.ARMA.,-30.418,151.629,122.168,1531.827,1545.680,1549.801,1044.000,0.580,0.563,0.565,0.562,0.568
SD.JUN.,35.172,118.845,159.814,1751.395,1801.590,1818.424,1045.000,0.514,0.552,0.558,0.566,0.563
TJ.JIX.,40.076,117.496,155.123,1726.535,1771.045,1785.733,1046.000,0.465,0.448,0.445,0.424,0.442
ZJ.YIX.,29.801,121.326,164.327,1774.644,1830.595,1849.639,1047.000,0.357,0.494,0.480,0.463,0.467
SN.PCHT.,35.058,109.427,159.662,1750.603,1800.609,1817.372,1048.000,0.585,0.539,0.535,0.528,0.536
FJ.XMSM.,24.451,118.083,170.363,1804.748,1868.765,1891.039,1049.000,0.409,0.372,0.366,0.362,0.372
GX.XCT.,23.948,108.610,169.562,1800.823,1863.744,1885.571,1050.000,0.021,-0.002,-0.031,-0.051,0.001
IC.MDJ.00,44.617,129.591,148.142,1688.234,1724.854,1736.619,1051.000,0.377,0.490,0.479,0.464,0.478
JL.YNB.,43.003,129.489,149.598,1696.358,1734.565,1746.907,1052.000,0.271,0.347,0.380,0.399,0.404
AU.WB2.,-19.943,134.351,139.867,1640.788,1668.957,1677.756,1053.000,0.499,0.511,0.498,0.473,0.489
JX.SHR.,28.443,117.976,166.548,1785.858,1844.726,1864.919,1054.000,0.549,0.517,0.535,0.554,0.535
1P.BA24.,-38.256,142.541,120.471,1520.844,1533.608,1537.396,1055.000,0.194,0.275,0.282,0.300,0.267
SC.YYC.,27.849,102.260,162.878,1767.247,1821.327,1839.645,1056.000,0.183,0.245,0.241,0.228,0.243
GD.YGJ.,21.858,111.954,172.904,1817.084,1884.623,1908.342,1057.000,0.459,0.406,0.425,0.444,0.411
