station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,ccf1,ccf2,ccf3,ccf4,ccf5
IV.LNSS.,42.603,13.040,153.597,1723.305,1765.925,1779.895,692.000,0.052,0.108,0.116,0.123,0.106
CZ.KHC.,49.131,13.578,148.267,1693.927,1730.580,1742.353,693.000,0.268,0.263,0.281,0.288,0.286
HU.TIH.,46.900,17.888,148.111,1693.055,1729.540,1741.252,694.000,-0.018,-0.046,-0.053,-0.060,-0.053
BX.GRTLG.,-21.362,21.216,129.927,1585.777,1605.185,1611.039,695.000,0.497,0.530,0.531,0.530,0.528
GE.CSS.,34.961,33.331,143.323,1665.857,1697.326,1707.262,696.000,0.288,0.226,0.220,0.223,0.224
GR.HAM4.,53.479,10.239,145.626,1679.033,1712.875,1723.643,697.000,0.225,0.239,0.254,0.259,0.255
FR.STR.10,48.580,7.763,150.706,1707.488,1746.819,1759.569,698.000,0.379,0.357,0.366,0.378,0.370
GB.WLF1.,53.289,-4.397,148.007,1692.469,1728.842,1740.513,699.000,0.365,0.358,0.367,0.371,0.372
II.XBFO.60,48.330,8.330,150.760,1707.786,1747.177,1759.949,700.000,0.296,0.285,0.301,0.307,0.306
GR.GRC4.,49.086,11.525,149.055,1698.332,1735.841,1747.924,701.000,0.218,0.229,0.252,0.262,0.256
IV.RSM2.,43.938,12.445,152.867,1719.341,1761.119,1774.774,702.000,0.364,0.359,0.378,0.388,0.374
IV.CESI.,43.005,12.905,153.363,1722.036,1764.385,1778.254,703.000,0.316,0.354,0.367,0.375,0.367
FR.PYLO.00,43.097,-0.049,157.722,1745.415,1792.927,1808.738,704.000,0.547,0.607,0.622,0.628,0.628
OX.BAD.,46.234,13.244,150.722,1707.576,1746.924,1759.680,705.000,0.269,0.279,0.316,0.322,0.309
OE.LESA.,47.424,12.677,150.003,1703.599,1742.150,1754.612,706.000,0.233,0.274,0.308,0.336,0.321
NO.ARA1.00,69.536,25.507,128.265,1575.434,1593.553,1598.996,707.000,0.314,0.309,0.312,0.310,0.310
CH.COLLE.,46.292,6.121,153.249,1721.415,1763.632,1777.451,708.000,0.366,0.421,0.433,0.445,0.439
KO.BLCB.,38.385,27.042,147.187,1687.859,1723.353,1734.708,709.000,-0.148,-0.127,-0.128,-0.128,-0.128
DK.BSD.00,55.114,14.915,142.853,1663.150,1694.146,1703.918,710.000,0.469,0.459,0.469,0.468,0.468
LU.WMG.,49.611,6.391,150.141,1704.367,1743.070,1755.589,711.000,0.395,0.418,0.418,0.428,0.424
WM.CART.,37.587,-1.001,163.240,1774.133,1828.565,1847.012,712.000,0.197,0.255,0.256,0.258,0.259
SI.ABSI.,46.729,11.321,151.103,1709.676,1749.450,1762.363,713.000,0.613,0.610,0.610,0.602,0.609
IV.PLMA.,44.050,9.854,153.896,1724.926,1767.893,1781.994,714.000,0.203,0.133,0.128,0.123,0.128
CR.7443.,46.167,16.244,149.423,1700.380,1738.291,1750.521,715.000,0.308,0.316,0.307,0.302,0.317
MN.AQU.,42.354,13.405,153.598,1723.312,1765.933,1779.903,716.000,0.085,0.141,0.176,0.199,0.166
RO.HERR.,44.881,22.416,147.045,1687.061,1722.404,1733.705,717.000,0.402,0.403,0.424,0.425,0.422
KO.DKL.,39.071,26.905,147.023,1686.937,1722.256,1733.549,718.000,0.298,0.275,0.275,0.275,0.277
TH.MUEN.,51.422,10.667,147.323,1688.627,1724.267,1735.674,719.000,0.220,0.242,0.257,0.263,0.257
GE.RGN.,54.548,13.321,143.818,1668.704,1700.676,1710.788,720.000,0.191,0.176,0.169,0.176,0.176
CZ.KRUC.,49.062,16.395,147.189,1687.870,1723.366,1734.722,721.000,0.376,0.437,0.460,0.469,0.462
GE.HLG.,54.183,7.883,145.569,1678.704,1712.486,1723.233,722.000,0.536,0.574,0.588,0.603,0.597
RO.IASR.,47.178,27.575,142.794,1662.808,1693.745,1703.497,723.000,-0.018,-0.023,-0.023,-0.022,-0.025
GB.LBWR.,53.402,-1.725,147.770,1691.142,1727.260,1738.839,724.000,0.406,0.423,0.455,0.473,0.463
IV.FAGN.,42.266,13.584,153.572,1723.169,1765.759,1779.718,725.000,0.037,0.046,0.056,0.056,0.048
DK.SCO.,70.486,-21.950,129.881,1585.491,1604.862,1610.705,726.000,0.066,0.063,0.075,0.077,0.073
NO.ARA2.00,69.534,25.508,128.267,1575.446,1593.566,1599.010,727.000,0.311,0.305,0.309,0.307,0.306
NO.ARA3.00,69.535,25.502,128.267,1575.449,1593.570,1599.014,728.000,0.316,0.308,0.311,0.308,0.308
CH.PERON.,46.191,5.908,153.402,1722.250,1764.644,1778.530,729.000,0.478,0.458,0.469,0.463,0.466
RD.RJF.,45.304,1.516,155.300,1732.495,1777.106,1791.826,730.000,0.291,0.360,0.401,0.429,0.416
NO.ARC1.00,69.541,25.508,128.261,1575.410,1593.525,1598.968,731.000,0.314,0.302,0.309,0.305,0.307
IV.MOMA.,42.804,12.570,153.676,1723.732,1766.443,1780.447,732.000,0.260,0.317,0.355,0.373,0.350
ZC.HMDR.,18.788,-69.381,120.463,1525.704,1538.398,1542.162,733.000,0.374,0.196,0.187,0.173,0.186
KO.DARE.,38.571,37.483,139.322,1642.554,1670.113,1678.700,734.000,0.611,0.521,0.526,0.526,0.523
RO.ICOR.,44.117,27.801,144.216,1670.986,1703.364,1713.618,735.000,0.100,0.041,0.043,0.043,0.044
KV.SAKE.,-1.586,29.073,139.081,1641.132,1668.464,1676.973,736.000,0.592,0.552,0.558,0.557,0.554
BX.KHWEE.,-21.946,25.447,127.182,1568.654,1585.953,1591.139,737.000,0.551,0.541,0.551,0.559,0.545
IV.ROVR.,45.647,11.072,152.091,1715.104,1755.995,1769.320,738.000,0.445,0.443,0.442,0.437,0.437
CR.7502.,45.315,16.593,149.870,1702.865,1741.269,1753.677,739.000,0.241,0.192,0.186,0.191,0.189
GT.LBTB.00,-25.015,25.597,124.634,1552.541,1567.995,1572.607,740.000,0.580,0.606,0.604,0.601,0.605
